,Id,Name,placeOfBirth,Gender,DateAcquired
23744,2400,Lucas Samaras,Greece,Male,1996
23746,471,Paul Sandby,United Kingdom,Male,1901
23759,472,Thomas Sandby,United Kingdom,Male,1901
23761,5319,August Sander,Germany,Male,2010
23766,1894,Ludwig Sander,United States,Male,1976
23767,2539,Ann Sanders,0,Female,1997
23768,1895,Michael Sandle,United Kingdom,Male,1976
23774,1896,Ethel Sands,United States,Female,1924
23777,1897,Edwina Sandys,United Kingdom,Female,1975
23794,473,Frederick Sandys,United Kingdom,Male,1927
23803,474,James Sant,United Kingdom,Male,1922
23806,1898,Francis W. Sargant,United Kingdom,Male,1943
23807,475,John Singer Sargent,Italia,Male,1949
23851,14843,Hrair Sarkissian,Suriyah,Male,2012
23852,11137,Julião Sarmento,Portugal,Male,2008
23855,476,Francis Sartorius,United Kingdom,Male,1966
23856,477,John Nost Sartorius,United Kingdom,Male,1979
23860,7553,Wilhelm Sasnal,Poland,Male,2004
23862,10700,David Saunders,United Kingdom,Male,2007
23863,1899,Helen Saunders,United Kingdom,Female,1963
23866,1900,Antonio Saura,Spain,Male,1978
23868,12580,Jon Savage,United Kingdom,Male,2010
23869,11824,Joe Scanlan,0,Male,0
23870,1901,Gerald Scarfe  CBE,United Kingdom,Male,1975
23883,1902,Laurence Scarfe,0,Male,1976
23886,2331,Christian Schad,Germany,Male,0
23887,10538,Thomas Scheibitz,Germany,Male,2008
23888,9636,Mira Schendel,Switzerland,Female,2006
23891,478,John Christian Schetky,United States,Male,1885
23892,7734,Markus Schinwald,Austria,Male,2005
23893,1903,Peter Schmidt,Germany,Male,1975
23895,1904,Karl Schmidt-Rottluff,Germany,Male,1950
23899,1905,Julian Schnabel,United States,Male,1982
23901,5446,Carolee Schneemann,United States,Female,2013
23902,1906,Gerard Schneider,0,Male,1980
23903,1907,Jan Schoonhoven,Nederland,Male,1972
23904,1908,Raoh Schorr,0,Male,1937
23905,1909,Emile Schuffenecker,France,Male,1983
23909,2277,Bernard Schultze,Poland,Male,1991
23911,16115,Ursula Schulz-Dornburg,Germany,Female,2012
23934,1910,Emil Schumacher,Germany,Male,1986
23938,16341,Herbert Schurmann,Germany,Male,2012
23939,2374,Thomas Schütte,Germany,Male,1995
24095,1911,Randolph Schwabe,United Kingdom,Male,1929
24098,4823,Rudolf Schwarzkogler,Austria,Male,2003
24101,1912,Kurt Schwitters,Germany,Male,1958
24117,1913,Campbell Scott,0,Male,1975
24118,479,David Scott,0,Male,1898
24119,2573,Frances Scott,0,Female,1997
24123,1914,Robert Scott,0,Male,1976
24124,480,Samuel Scott,United Kingdom,Male,1856
24146,1915,Tim Scott,United Kingdom,Male,1970
24158,1916,William Scott,United Kingdom,Male,1954
24205,481,William Bell Scott,United Kingdom,Male,1891
24207,1917,Sean Scully,Ireland,Male,1989
24247,1918,Elliott Seabrooke,United Kingdom,Male,1950
24252,9835,Paul Seawright,United Kingdom,Male,0
24253,2626,Albertus Seba,Nederland,Male,1997
24254,482,John Pollard Seddon,United Kingdom,Male,1898
24255,483,Thomas Seddon,United Kingdom,Male,1857
24257,1919,Peter Sedgley,United Kingdom,Male,1975
24271,4956,Zineb Sedira,France,Female,2007
24273,12601,Lindsay Seers,Mauritius,Female,2009
24274,1920,Gorazd Sefran,Slovenija,Male,1981
24275,1921,Arthur Segal,Romania,Male,1970
24276,484,Sir William Segar,0,Male,1983
24277,8300,Tino Sehgal,United Kingdom,Male,2005
24278,1922,Colin Self,United Kingdom,Male,1983
24354,1923,Richard Serra,United States,Male,2013
24362,10157,Bruno Serralongue,France,Male,2007
24363,485,Dominic Serres,France,Male,1996
24364,486,John Thomas Serres,United Kingdom,Male,1967
24368,1924,Paul Serusier,France,Male,1959
24369,1925,Terry Setch,United Kingdom,Male,1975
24378,1926,Georges Seurat,France,Male,1926
24380,1927,Gino Severini,Italia,Male,1968
24381,487,Joseph Severn,United Kingdom,Male,1982
24382,488,James Seymour,United Kingdom,Male,1969
24394,1928,William Shackleton,United Kingdom,Male,1923
24396,1929,Jack Shadbolt,United Kingdom,Male,1977
24397,9857,Shirana Shahbazi,Îran,Female,2007
24404,1930,Ben Shahn,Lietuva,Male,1959
24405,16467,Monir Shahroudy Farmanfarmaian,Îran,Female,2013
24406,1931,Charles Shannon,United Kingdom,Male,1914
24414,1932,Sir James Jebusa Shannon,United States,Male,1901
24417,1933,Harold Shapinsky,United States,Male,1985
24418,1934,Joel Shapiro,United States,Male,1983
24421,1935,Shmuel Shapiro,United States,Male,1975
24432,2455,Charles Kirkpatrick Sharpe,United Kingdom,Male,1997
24433,5253,George Shaw,United Kingdom,Male,2003
24434,9784,Raqib Shaw,India,Male,2007
24435,13675,Wael Shawky,Misr,Male,2011
24437,489,William Shayer  Senior,United Kingdom,Male,1955
24438,490,Sir Martin Archer Shee,Ireland,Male,1847
24442,491,George Sheffield,United Kingdom,Male,1938
24443,1936,John Shelley,0,Male,1969
24444,2456,Samuel Shelley,United Kingdom,Male,1997
24445,14097,Anwar Jalal Shemza,India,Male,2011
24449,1782,Claude Shepperson,United Kingdom,Male,1918
24455,1937,George Sheringham,United Kingdom,Male,1938
24457,2530,William P. Sherlock,0,Male,1997
24458,1938,Cindy Sherman,United States,Female,1997
24488,12923,Guy Sherwin,0,Male,2009
24489,14419,Ryukichi Shibuya,0,Male,2011
24495,6670,Alan Shields,United States,Male,2004
24499,4753,Shozo Shimamoto,Japan,Male,2002
24501,3081,Yinka Shonibare,United Kingdom,Male,2001
24503,5337,Stephen Shore,United States,Male,2013
24504,492,Sir Frank Short,United Kingdom,Male,1909
24539,10208,David Shrigley,United Kingdom,Male,2007
24555,493,Jan Siberechts,Belgium,Male,1967
24557,1939,Ernest Leopold Sichel,United Kingdom,Male,1933
24558,1940,Bernard Sickert,Germany,Male,1940
24559,1941,Walter Richard Sickert,Germany,Male,1917
24609,494,Elizabeth Eleanor Siddal,United Kingdom,Female,1917
24611,6878,Santiago Sierra,Spain,Male,2004
24612,6005,Paul Sietsema,United States,Male,2008
24613,16982,Amy Sillman,United States,Female,2013
24614,1942,William G. Simmonds,Turkey,Male,1907
24617,6376,Laurie Simmons,United States,Female,2010
24620,2322,Rosemary Simmons,0,Female,1975
24623,11458,Taryn Simon,United States,Female,2013
24631,2775,Jane Simpson,United Kingdom,Female,2000
24633,495,John Simpson,United Kingdom,Male,1847
24634,12577,Lorna Simpson,United States,Female,2009
24636,1944,Charles Sims,United Kingdom,Male,1908
24641,5261,Raghubir Singh,India,Male,0
24642,1945,Gustave Singier,Belgium,Male,1958
24643,496,Henry Singleton,United Kingdom,Male,1840
24650,1946,Renée Sintenis,Schlesien,Female,1932
24651,5257,David Alfaro Siqueiros,México,Male,0
24652,1947,Mario Sironi,Italia,Male,1952
24656,14489,Aaron Siskind,United States,Male,2012
24659,1948,Alfred Sisley,France,Male,1927
24662,13391,Lucy Skaer,United Kingdom,Female,2010
24663,1949,John Skeaping,United Kingdom,Male,1944
24670,497,Jonathan Skelton,0,Male,1967
24674,1950,Birgit Skiöld,Sweden,Female,1975
24683,2458,John Skippe,United Kingdom,Male,1997
24684,498,Stephen Slaughter,United Kingdom,Male,1905
24686,1951,Bernard Slawik,Poland,Male,1976
24687,499,Joseph Axe Sleap,United Kingdom,Male,1861
24688,500,Francesco Sleter,0,Male,1982
24689,11404,Andreas Slominski,Germany,Male,2008
24691,501,William Small,United Kingdom,Male,1887
24692,2531,William Frome Smallwood,United Kingdom,Male,1997
24694,1952,Edgar Rowley Smart,United Kingdom,Male,1944
24695,502,James Smetham,United Kingdom,Male,1898
24710,503,Robert Smirke,United Kingdom,Male,1867
24728,10029,Bob and Roberta Smith,United Kingdom,Male,2013
24733,2673,Colin Smith,0,Male,1998
24735,1953,David Smith,United States,Male,1990
24740,504,Frederick William Smith,United Kingdom,Male,1909
24741,506,George Smith  of Chichester,United Kingdom,Male,1908
24743,1954,Gordon Smith,United Kingdom,Male,1977
24744,1955,Hassel Smith,United States,Male,1960
24745,1956,Jack Smith,United Kingdom,Male,1997
24756,1957,Joel Smith,United States,Male,1977
24757,12243,John Smith,United Kingdom,Male,2010
24759,508,John `Warwick' Smith,United Kingdom,Male,1967
24797,2568,John Raphael Smith,United Kingdom,Male,1997
24798,507,John Thomas Smith,United Kingdom,Male,1910
24801,2274,Joseph Clarendon Smith,United Kingdom,Male,1988
24805,12131,Keir Smith,United Kingdom,Male,2008
24806,2280,Kiki Smith,Germany,Female,2002
24813,9594,Melanie Smith,United Kingdom,Female,2012
24815,1959,Richard Smith,United Kingdom,Male,1975
24911,509,Sidney Robert James Smith,0,Male,1900
24913,1958,Sir Matthew Smith,United Kingdom,Male,1928
24927,2226,Thomas Smith,0,Male,1988
24928,12052,W. Eugene Smith,United States,Male,2010
24929,4541,Robert Smithson,United States,Male,2002
24930,510,Lionel Percy Smythe,United Kingdom,Male,1889
24931,7516,Valeska Soares,Brasil,Female,2005
24932,1960,Francisco Sobrino,Spain,Male,1964
24933,511,Gilbert Soest,United Kingdom,Male,1965
24935,12133,Nedko Solakov,Bulgaria,Male,2009
24936,3823,Andrea Soldi,Italia,Male,2005
24937,6672,T.L. Solien,United States,Male,2004
24939,512,Abraham Solomon,United Kingdom,Male,1983
24943,513,Simeon Solomon,United Kingdom,Male,1919
24954,1961,Solomon J. Solomon,United Kingdom,Male,1938
24955,514,Thomas J. Somerscales,United Kingdom,Male,1899
24956,1962,Konstantin Somov,Russia,Male,1964
24957,6628,Yutaka Sone,Japan,Male,2004
24958,11853,Keith Sonnier,United States,Male,2011
24959,1963,Agathe Sorel,Hungery,Female,1976
24961,6673,Steven Sorman,United States,Male,2004
25021,1964,Alan Sorrell,United Kingdom,Male,1946
25023,1965,Elizabeth Sorrell,United Kingdom,Female,1949
25024,1966,Jesus Rafael Soto,Venezuela,Male,1964
25029,515,John Souch,United Kingdom,Male,1954
25030,1967,Willi Soukop,Austria,Male,1963
25031,1968,Pierre Soulages,France,Male,1953
25034,1969,Derek Southall,United Kingdom,Male,1972
25035,1970,Joseph Edward Southall,United Kingdom,Male,1974
25038,1971,Chaïm Soutine,Belarus,Male,1959
25041,1972,F.N. Souza,India,Male,1965
25043,1973,Ruskin Spear,United States,Male,1947
25047,1974,Harold Speed,United Kingdom,Male,1905
25048,1975,Charles Spencelayh,United Kingdom,Male,1941
25053,2124,George Spencer Watson,United Kingdom,Male,1935
25055,1976,Gilbert Spencer,United Kingdom,Male,1932
25062,2697,Jean Spencer,United Kingdom,Female,2000
25068,2532,Lady Spencer,0,Female,1997
25069,1977,Sir Stanley Spencer,United Kingdom,Male,1925
25132,516,Thomas Spencer,0,Male,1979
25133,1978,John Humphrey Spender,United Kingdom,Male,1975
25140,2399,Nancy Spero,United States,Female,1996
25141,517,Maria Spilsbury,United Kingdom,Female,1937
25142,1979,Daniel Spoerri,Romania,Male,1981
25144,1980,Benton Spruance,United States,Male,1975
25147,1981,Steven Spurrier,United Kingdom,Male,1940
25148,470,John St John St John Long,Ireland,Male,1986
25149,1982,Nicolas de Stael,Russia,Male,1957
25152,1983,François Stahly,Germany,Male,1967
25153,1984,Theodorus Stamos,United States,Male,1975
25156,518,Clarkson Frederick Stanfield,United Kingdom,Male,1847
25240,519,John Roddam Spencer Stanhope,United Kingdom,Male,1917
25243,520,Lady Dorothy Stanley,United Kingdom,Female,1897
25244,1985,Antoni Starczewski,Poland,Male,1977
25250,10462,Frances Stark,United States,Female,0
25251,521,James Stark,United Kingdom,Male,1907
25253,522,Robert Stark,United Kingdom,Male,1892
25254,2683,Hannah Starkey,United Kingdom,Female,1999
25257,7052,Simon Starling,United Kingdom,Male,2007
25261,2661,Georgina Starr,United Kingdom,Female,1998
25262,523,Sydney Starr,United Kingdom,Male,1934
25264,1986,Peter Startup,United Kingdom,Male,1963
25269,2594,Sarah Staton,0,Female,1997
25270,1987,Henryk Stazewski,Poland,Male,1963
25271,1988,Ralph Steadman,United Kingdom,Male,1975
25272,1989,Jeffrey Steele,United Kingdom,Male,1975
25276,1990,Philip Wilson Steer,United Kingdom,Male,1909
25314,1991,Ronald Stein,United States,Male,1975
25315,1992,Théophile-Alexandre Steinlen,Switzerland,Male,1983
25316,1993,Pat Steir,United States,Female,1988
25323,1994,Frank Stella,United States,Male,1980
25389,524,Frederic George Stephens,United Kingdom,Male,1932
25393,1995,Ian Stephenson,United States,Male,1981
25409,1996,John Cecil Stephenson,United Kingdom,Male,1963
25410,15589,Grete Stern,Germany,Female,2012
25411,16798,Hedda Sterne,Romania,Female,2013
25412,1997,Maurice Sterne,Latvija,Male,1945
25413,525,Alfred Stevens,United Kingdom,Male,1905
25446,1998,Norman Stevens,United Kingdom,Male,1975
25464,1999,James Stevenson,United Kingdom,Male,1915
25465,526,Robert Alan Mowbray Stevenson,United Kingdom,Male,1926
25466,2000,John Stezaker,United Kingdom,Male,1977
25479,2001,Clyfford Still,United States,Male,1971
25480,11279,Rudolf Stingel,Italia,Male,0
25481,527,Adrian Stokes,United Kingdom,Male,1888
25506,528,Marianne Stokes,Austria,Female,1977
25507,529,Marcus Stone,United Kingdom,Male,1882
25508,530,George Adolphus Storey,United Kingdom,Male,1912
25511,531,Thomas Stothard,United Kingdom,Male,1891
25726,533,William Stott of Oldham,United Kingdom,Male,1939
25727,532,Edward Stott,United Kingdom,Male,1922
25728,2003,Ian Strang,United Kingdom,Male,1941
25730,534,William Strang,United Kingdom,Male,1906
25740,387,Robert Streatfeild,0,Male,1988
25741,535,Daniel Stringer,United Kingdom,Male,1916
25742,2005,Peter Stroud,United Kingdom,Male,1975
25753,536,John Melhuish Strudwick,United Kingdom,Male,1885
25754,2006,Niklavs Strunke,Poland,Male,1939
25755,2339,Thomas Struth,Germany,Male,2000
25773,2627,Arthur John Strutt,United Kingdom,Male,1997
25774,537,Gilbert Stuart,United States,Male,1849
25777,2007,N.H. Stubbing,0,Male,1986
25782,538,George Stubbs,United Kingdom,Male,1895
25805,2008,Arthur Studd,United Kingdom,Male,1918
25811,2009,Marin Studin,0,Male,1953
25812,10610,Jindrich Štyrský,0,Male,2007
25814,12796,Kishio Suga,Japan,Male,2011
25815,2328,Hiroshi Sugimoto,Japan,Male,1994
25822,12799,Do Ho Suh,Taehan Min'guk,Male,2012
25824,8577,Catherine Sullivan,United States,Female,2007
25825,4433,Christine Sullivan,United States,Female,2002
25827,2010,Edmund J. Sullivan,United Kingdom,Male,1918
25828,2716,Luke Sullivan,Ireland,Male,0
25829,6727,Altoon Sultan,United States,Male,2004
25833,6726,Donald Sultan,United States,Male,2004
25842,10068,Larry Sultan,United States,Male,2007
25845,2011,Carol Summers,United States,Male,1976
25846,2534,Thomas Sunderland,United Kingdom,Male,1997
25861,12053,Peter Suschitzky,United Kingdom,Male,2010
25862,2012,Miroslav Sutej,Hrvatska,Male,1981
25864,2575,Elizabeth Leveson-Gower Sutherland  Duchess-Countess of,0,Female,1997
25865,2014,Graham Sutherland  OM,United Kingdom,Male,1940
25920,2015,Philip Sutton,United Kingdom,Male,1975
25928,2236,Trevor Sutton,United States,Male,1989
25930,11983,Tony Swain,United Kingdom,Male,2008
25931,539,John Macallan Swan,United Kingdom,Male,1889
25950,2016,John Swanson,United States,Male,1976
25952,12478,Swoon,United States,Female,2009
25953,540,Annie Louisa Swynnerton,United Kingdom,Female,1922
25959,2017,Berenice Sydney,United Kingdom,Female,1975
25968,2018,Patrick Symons,United Kingdom,Male,1983
25970,12979,Alina Szapocznikow,Poland,Female,2012
25971,4451,Tomoko Takahashi,Japan,Female,2002
25972,15501,Jiro Takamatsu,0,Male,2013
26017,2019,Takis,Greece,Male,1965
26019,2020,Algernon Talmage,United Kingdom,Male,1937
26020,2021,Rufino Tamayo,México,Male,1976
26023,7376,Fiona Tan,Indonesia,Female,2005
26024,2022,Takao Tanabe,Canada,Male,1977
26025,15957,Parviz Tanavoli,Îran,Male,2013
26041,2023,Yves Tanguy,France,Male,1964
26044,2024,Dorothea Tanning,United States,Female,1959
26049,2025,Antoni Tapies,Spain,Male,1981
26054,2663,Boris Taslitzky,France,Male,1998
26057,2459,Philippe Joseph Tassaert,0,Male,1997
26058,2460,William Taverner,United Kingdom,Male,1996
26069,541,Frederick Tayler,United Kingdom,Male,1905
26070,542,John Taylor  of Bath,United Kingdom,Male,1854
26071,2027,Leonard Campbell Taylor,United Kingdom,Male,1907
26072,2347,Marcus Taylor,United Kingdom,Male,1997
26074,2535,Richard Taylor,0,Male,1997
26078,2028,Walter Taylor,United Kingdom,Male,1923
26079,2595,OBE Sam Taylor-Johnson,United Kingdom,Female,1997
26086,2029,Pavel Tchelitchew,Russia,Male,1954
26087,11984,Javier Téllez,Venezuela,Male,2009
26088,543,Sir John Tenniel,United Kingdom,Male,1925
26089,6728,Masami Teraoka,Japan,Male,2004
26093,2030,Sofu Teshigahara,Japan,Male,1962
26094,2031,Joan-Josep Tharrats,Spain,Male,1962
26095,2312,Robert Therrien,United States,Male,2008
26111,2032,Wayne Thiebaud,United States,Male,1982
26113,2033,John Thirsk,0,Male,1975
26116,544,John Thirtle,United Kingdom,Male,1928
26117,2034,George Havard Thomas,Italia,Male,1934
26118,545,George Housman Thomas,United Kingdom,Male,1927
26119,546,James Havard Thomas,United Kingdom,Male,1908
26136,547,John Thomas,0,Male,1906
26137,2035,André Thomkins,Switzerland,Male,1980
26138,2656,Jon Thompson,United Kingdom,Male,1998
26139,2036,Alfred R. Thomson,India,Male,1940
26140,2037,George Thomson,United Kingdom,Male,1920
26141,548,Henry Thomson,United Kingdom,Male,2012
26142,549,Rev. John Thomson  of Duddingston,United Kingdom,Male,1864
26144,550,Sir James Thornhill,United Kingdom,Male,1953
26158,2038,Alfred Thornton,India,Male,1930
26159,2039,Valerie Thornton,United Kingdom,Female,1975
26165,551,Sir Hamo Thornycroft,United Kingdom,Male,1882
26172,2040,Arthur Thrall,United States,Male,1975
26177,2299,Harry Thubron,0,Male,1992
26180,17408,Caragh Thuring,Belgium,Female,2013
26181,2041,Geoffrey Tibble,United Kingdom,Male,1967
26187,11958,Matthew Tickle,United Kingdom,Male,2008
26188,552,Peter Tillemans,Belgium,Male,1979
26191,10836,Guy Tillim,South Africa,Male,2010
26204,2747,Wolfgang Tillmans,Germany,Male,2000
26267,2042,William Tillyer,United Kingdom,Male,1976
26282,9777,Jake Tilson,United Kingdom,Male,2010
26283,2043,Joe Tilson,United Kingdom,Male,1970
26435,2044,David Tindle,United Kingdom,Male,1978
26438,2045,Walasse Ting,China,Male,1978
26439,2046,Jean Tinguely,Switzerland,Male,1986
26442,8704,Rirkrit Tiravanija,Argentina,Male,2009
26443,2047,Hans Tisdall,Germany,Male,1975
26444,2048,James Tissot,France,Male,1927
26453,6110,Mark Titchner,United Kingdom,Male,2006
26456,2049,Mark Tobey,United States,Male,1961
26457,2050,A.R. Middleton Todd,United Kingdom,Male,1940
26458,11484,Grazia Toderi,Italia,Female,0
26459,2051,Albert Toft,United Kingdom,Male,1915
26460,2052,Edward Toledano,United States,Male,1978
26461,6854,Fred Tomaselli,United States,Male,0
26462,2461,William Tomkins,0,Male,1997
26463,2054,Stephen Tomlin,United Kingdom,Male,1932
26464,14997,Hayley Tompkins,United Kingdom,Female,2012
26470,2055,Henry Tonks,United Kingdom,Male,1915
26482,2056,Feliks Topolski,Poland,Male,1940
26494,16792,Amikam Toren,Israel,Male,2013
26499,2057,Gustavo Torner,Spain,Male,1962
26500,9546,Rubén Ortiz Torres,0,Male,0
26501,2058,Henri de Toulouse-Lautrec,France,Male,1940
26504,2059,Serge Tousignant,Canada,Male,1976
26505,2060,Harold Town,Canada,Male,1963
26506,553,Francis Towne,United Kingdom,Male,1967
26544,554,Reuben Townroe,0,Male,1905
26574,2061,William Townsend,United Kingdom,Male,1953
26577,2062,Ann Travis,United Kingdom,Female,1975
26578,9778,Suzanne Treister,United Kingdom,Female,2008
26579,2063,Gerard Tremblay,0,Male,1976
26580,2064,David Tremlett,United Kingdom,Male,1973
26584,2462,Henry Tresham,Ireland,Male,1996
26588,2065,Julian Trevelyan,United Kingdom,Male,1975
26693,2066,Rosemarie Trockel,Germany,Female,1992
26706,2067,David Troostwyk,United Kingdom,Male,1975
26707,2068,Paul Troubetzkoy,Italia,Male,1927
26708,2069,Ernest Trova,United States,Male,1976
26710,2540,Walter John Trower  Bishop of Gibraltar,0,Male,1997
26712,2070,Wyndham Tryon,United Kingdom,Male,1929
26714,2071,Wen-Ying Tsai,China,Male,1972
26715,2072,Dmitri Tsapline,Russia,Male,1935
26716,2073,William Tucker,Misr,Male,1975
26753,2227,Thomas Tudor,0,Male,1988
26754,555,Henry Scott Tuke,United Kingdom,Male,1894
26757,2074,John Tunnard,United Kingdom,Male,1942
26764,2596,Gavin Turk,United Kingdom,Male,1997
26771,11960,Alison Turnbull,Colombia,Female,2008
26772,2075,William Turnbull,United Kingdom,Male,1975
26841,2076,Alfred Turner,United Kingdom,Male,1922
26843,13824,Bruce Turner,United Kingdom,Male,2012
26844,556,Charles Turner,United Kingdom,Male,1908
26847,557,Daniel Turner,0,Male,1899
26851,2216,F.C. Turner,0,Male,1986
26852,558,Joseph Mallord William Turner,United Kingdom,Male,1856
66241,2566,W. Turner,0,Male,1997
66242,559,William Turner  of Oxford,United Kingdom,Male,1854
66246,2077,Winifred Turner,United Kingdom,Female,1933
66247,7017,James Turrell,United States,Male,0
66248,8006,Richard Tuttle,United States,Male,2005
66255,2612,Luc Tuymans,Belgium,Male,1997
66270,2078,John Tweed,United Kingdom,Male,1934
66271,2079,Cy Twombly,United States,Male,2009
66289,6729,Jack Tworkov,Poland,Male,2004
66290,2080,Ursula Tyrwhitt,United Kingdom,Female,1935
66291,2081,Ian Tyson,United Kingdom,Male,1975
66384,4918,Keith Tyson,United Kingdom,Male,2008
66385,2681,Nicola Tyson,United Kingdom,Female,1999
66387,2082,Michael Tyzack,United Kingdom,Male,1970
66388,2083,Gunther Uecker,Germany,Male,1964
66389,2084,Euan Uglow,United Kingdom,Male,1961
66392,2085,Max Uhlig,Germany,Male,1982
66394,2771,Piotr Uklanski,Poland,Male,2000
66395,2782,Micha Ullman,Israel,Male,2000
66400,2086,Edward Buk Ulreich,Hungery,Male,1975
66401,2087,Leon Underwood,United Kingdom,Male,1938
66409,2463,Thomas Richard Underwood,0,Male,1997
66418,2088,Francis Unwin,United Kingdom,Male,1924
66420,2089,Marianne Unwin,United Kingdom,Female,1978
66421,13751,Phoebe Unwin,United Kingdom,Female,2010
66422,7285,Francis Upritchard,New Zealand,Female,2008
66423,8875,Juan Uslé,Spain,Male,2006
66424,2090,Maurice Utrillo,France,Male,1926
66429,560,Thomas Uwins,0,Male,1847
66436,561,Charles Vacher,United Kingdom,Male,1902
66437,11947,João Pedro Vale,Portugal,Male,2009
66438,2091,Italo Valenti,Italia,Male,1964
66439,2092,Félix Vallotton,Switzerland,Male,1927
66440,2093,Jiri Valoch,Czech Republica,Male,1979
66444,562,Joseph Van Aken,0,Male,1930
66445,2475,Benedict Anthony Van Assen,0,Male,1997
66446,11521,James Van Der Zee,United States,Male,2010
66447,565,Sir Anthony Van Dyck,Belgium,Male,1977
66450,1052,Ger van Elk,Nederland,Male,1981
66452,566,Egbert Van Heemskerk  III,0,Male,1965
66453,1505,Ernst Van Leyden,Nederland,Male,1937
66454,567,Paul Van Somer,Belgium,Male,1961
66455,563,John Vanderbank,United Kingdom,Male,1967
66458,11827,Anna Lena Vaney,0,Female,0
66459,2094,Georges Vantongerloo,Belgium,Male,1972
66461,906,Chryssa Vardea,Greece,Female,1968
66462,2792,Adriana Varejao,Brasil,Female,0
66463,568,Cornelius Varley,United Kingdom,Male,1967
66476,569,John Varley,United Kingdom,Male,1888
66578,2464,William Fleetwood Varley,United Kingdom,Male,1997
66579,2095,Victor Vasarely,Hungery,Male,1988
66584,2096,Keith Vaughan,United Kingdom,Male,1986
66596,2097,Marc Vaux,United Kingdom,Male,1973
66603,2257,Emilio Vedova,Italia,Male,1990
66604,2098,Bram van Velde,0,Male,1978
66605,2099,Vladimir Velickovic,Jugoslavija,Male,1981
66606,2100,Claude Venard,France,Male,1959
66607,7830,Jan Vercruysse,Belgium,Male,2005
66608,2613,Harman Verelst,0,Male,1997
66609,2101,Jeff Verheyen,0,Male,1975
66611,2102,André Verlon,Austria,Male,1980
66612,2384,Didier Vermeiren,Belgium,Male,1996
66614,570,Antonio Verrio,Italia,Male,1967
66615,2103,Paule Vézelay,United Kingdom,Female,1973
66631,9909,Francesco Vezzoli,Italia,Male,0
66632,6856,Anton Vidokle,Russia,Male,2009
66633,2104,Maria Helena Vieira da Silva,Portugal,Female,1953
66635,2651,Leon Vilaincour,Poland,Male,1997
66637,2106,Antoine Villard,France,Male,1923
66638,2748,Jacques Mahé de la Villeglé,France,Male,2000
66639,2333,Bill Viola,United States,Male,2008
66643,4829,John Virtue,United Kingdom,Male,2002
66644,2108,Carel Visser,Nederland,Male,1981
66655,12186,Vangelis Vlahos,Greece,Male,2012
66656,2109,Maurice de Vlaminck,France,Male,1970
66657,2110,Antoine Vollon,France,Male,1926
66658,571,Sir Hubert Von Herkomer,Germany,Male,1885
66662,1672,Marie-Louise Von Motesiczky,Austria,Female,1986
66665,11893,Tris Vonna-Michell,United Kingdom,Male,2009
66666,2111,Friedrich Vordemberge-Gildewart,Germany,Male,1971
66667,2112,Edouard Vuillard,France,Male,1929
66671,1236,Ha van Vuong,Viet Nam,Female,1976
66672,573,Thomas Wade,United States,Male,1879
66674,2113,Edward Wadsworth,United Kingdom,Male,1938
66687,574,John Wainwright,0,Male,1982
66688,2465,Samuel Wale,0,Male,1997
66690,2583,Anthony Walker,United Kingdom,Male,1997
66691,2114,Arthur G Walker,United Kingdom,Male,1925
66692,2115,Dame Ethel Walker,United Kingdom,Female,1922
66706,575,Frederick Walker,United Kingdom,Male,1886
66722,2116,John Walker,United Kingdom,Male,1975
66857,2674,Kara Walker,United States,Female,1998
66860,16207,Kelley Walker,United States,Male,2013
66861,2117,Brian Wall,United Kingdom,Male,1966
66862,2359,Jeff Wall,Canada,Male,2000
66868,576,Samuel Waller,United Kingdom,Male,1894
66870,2378,Mark Wallinger,United Kingdom,Male,2001
66880,577,Alfred Wallis,United Kingdom,Male,1958
66892,578,Henry Wallis,United Kingdom,Male,1899
66898,2118,William Walmsley,0,Male,1975
66899,2119,Edward Arthur Walton,United Kingdom,Male,1982
66900,579,Henry Walton,United Kingdom,Male,1912
66902,2717,David Ward,United Kingdom,Male,0
66903,580,Edward Matthew Ward,United Kingdom,Male,1847
66908,581,James Ward,United Kingdom,Male,1847
66934,2655,John Ward,United Kingdom,Male,1998
66935,13286,Emily Wardill,United Kingdom,Female,2011
66936,2120,Arthur Wardle,United Kingdom,Male,1904
66937,2121,Andy Warhol,United States,Male,2008
67209,2122,Michael Warren,United Kingdom,Male,1975
67211,9134,Rebecca Warren,United Kingdom,Female,2006
67214,582,Louisa Anne Waterford  Marchioness of,France,Female,1917
67217,583,John William Waterhouse,Italia,Male,1894
67223,584,Sir Ernest Albert Waterlow,United Kingdom,Male,1887
67224,2123,Harry Watson,United Kingdom,Male,1913
67225,2466,John Dawson Watson,United Kingdom,Male,1996
67226,2004,Lyall Watson,0,Male,1978
67228,2125,George Fiddes Watt,United Kingdom,Male,1930
67229,585,Frederick Waters Watts,0,Male,1973
67231,586,George Frederic Watts,United Kingdom,Male,1898
67275,2648,OBE Gillian Wearing,United Kingdom,Female,1998
67293,587,Thomas Weaver,0,Male,1972
67295,2126,Boyd Webb,New Zealand,Male,2007
67299,4736,Gary Webb,United Kingdom,Male,2003
67301,588,James Webb,United Kingdom,Male,1899
67302,589,Philip Webb,United Kingdom,Male,1927
67307,590,Thomas Webster,United Kingdom,Male,1847
67312,10651,Clemens von Wedemeyer,Germany,Male,2008
